epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,513.194,2.28565,4.89079,1.9211,0.4783,0.41749,0.31581,0.12736,1.88578,3.17673,1.71851,0.00024442,0.00024442,0.00024442
